1.626331841706303072e+00
2.741171950252068168e-01
2.900003797891462787e-01
5.007823611540445152e-11
1.530997779902732336e+00
5.427154731306652593e+02
1.626331841706303072e+00
4.470794826772563283e+03
1.294435764073843531e+00
2.741171950252067058e-01
2.909108841192710848e+00
2.427525789042910276e+00
